seqname	seqlen	ARO	ARO Name	AMR Gene Family	Drug Class	Resistance Mechanism	RMa01	RMa02	RMa03	RMa04	RMa05	FMa01	FMa02	FMa03	FMa04	FMa05	RMi01	RMi02	RMi03	RMi04	FMi01	FMi02	FMi03	FMi04	FMi05	RMM1	RMM2	RMM3	RMM4	RMM5	FMM1	FMM2	FMM3	FMM4	FMM5	RSo01	RSo02	RSo03	RSo04	RSo05	FSo01	FSo02	FSo03	FSo04	FBo01	FSd10	FSd09	FSd08	FSd07	FSd06	FSd05	FSd40	FSd39	FSd38	FSd37	FSd36	FSd35	FSd34	FSd33	FSd32	FSd31	FSd04	FSd30	FSd29	FSd28	FSd27	FSd26	FSd25	FSd24	FSd23	FSd22	FSd21	FSd03	FSd20	FSd19	FSd18	FSd17	FSd16	FSd15	FSd14	FSd13	FSd12	FSd11	FSd02	FSd01	FPz04	FPz03	FPz02	FIn02	FIn01	FJb02	FJb01	FOg12	FOg11	FKu04	FMs02	FUg04	FUg02	FUg01	FOg03	FOb01	FKu06	FKu05	FKo01	FOg10	FOg09	FOg08	FFu02	FOg07	FKu01	FOg06	FOg05	FKu03	FZo02	FZo01	FKu02	FOg04	FOg02	FOg01
gb|ON212676.1|+|0-825|ARO:3008535|OXA-1117	825	ARO:3008535	OXA-1117	OXA beta-lactamase;OXA-51-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON212677.1|+|0-825|ARO:3008536|OXA-1118	825	ARO:3008536	OXA-1118	OXA beta-lactamase;OXA-51-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON586156.1|+|0-798|ARO:3008537|OXA-1119	798	ARO:3008537	OXA-1119	OXA beta-lactamase;OXA-48-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON721379.1|+|0-801|ARO:3008538|OXA-1120	801	ARO:3008538	OXA-1120	OXA beta-lactamase;OXA-10-like beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651457.1|+|0-825|ARO:3008539|OXA-1121	825	ARO:3008539	OXA-1121	OXA beta-lactamase;OXA-51-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651458.1|+|0-804|ARO:3008540|OXA-1122	804	ARO:3008540	OXA-1122	OXA beta-lactamase;OXA-51-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
gb|ON651459.1|+|0-825|ARO:3008541|OXA-1123	825	ARO:3008541	OXA-1123	OXA beta-lactamase;OXA-51-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651474.1|+|0-789|ARO:3008542|OXA-1124	789	ARO:3008542	OXA-1124	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651475.1|+|0-789|ARO:3008543|OXA-1125	789	ARO:3008543	OXA-1125	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651476.1|+|0-789|ARO:3008544|OXA-1126	789	ARO:3008544	OXA-1126	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651478.1|+|0-789|ARO:3008545|OXA-1127	789	ARO:3008545	OXA-1127	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651479.1|+|0-789|ARO:3008546|OXA-1128	789	ARO:3008546	OXA-1128	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651480.1|+|0-789|ARO:3008547|OXA-1129	789	ARO:3008547	OXA-1129	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651481.1|+|0-789|ARO:3008548|OXA-1130	789	ARO:3008548	OXA-1130	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651482.1|+|0-789|ARO:3008549|OXA-1131	789	ARO:3008549	OXA-1131	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651483.1|+|0-789|ARO:3008550|OXA-1132	789	ARO:3008550	OXA-1132	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651484.1|+|0-789|ARO:3008551|OXA-1133	789	ARO:3008551	OXA-1133	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651485.1|+|0-789|ARO:3008552|OXA-1134	789	ARO:3008552	OXA-1134	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651486.1|+|0-789|ARO:3008553|OXA-1135	789	ARO:3008553	OXA-1135	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651491.1|+|0-828|ARO:3008554|OXA-1136	828	ARO:3008554	OXA-1136	OXA beta-lactamase;OXA-2-like beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651493.1|+|0-822|ARO:3008555|OXA-1137	822	ARO:3008555	OXA-1137	OXA beta-lactamase;OXA-213-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651494.1|+|0-822|ARO:3008556|OXA-1138	822	ARO:3008556	OXA-1138	OXA beta-lactamase;OXA-213-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|ON651495.1|+|0-828|ARO:3008557|OXA-1139	828	ARO:3008557	OXA-1139	OXA beta-lactamase;OXA-143-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP131857.1|+|0-789|ARO:3008558|OXA-1140	789	ARO:3008558	OXA-1140	OXA beta-lactamase;OXA-50-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP131858.1|+|0-801|ARO:3008559|OXA-1141	801	ARO:3008559	OXA-1141	OXA beta-lactamase;OXA-10-like beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP131859.1|+|0-807|ARO:3008560|OXA-1142	807	ARO:3008560	OXA-1142	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP131860.1|+|0-795|ARO:3008561|OXA-1143	795	ARO:3008561	OXA-1143	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP131861.1|+|0-831|ARO:3008562|OXA-1144	831	ARO:3008562	OXA-1144	OXA beta-lactamase;OXA-229-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP131862.1|+|0-843|ARO:3008563|OXA-1145	843	ARO:3008563	OXA-1145	OXA beta-lactamase;OXA-286-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP158702.1|+|0-792|ARO:3008564|OXA-1146	792	ARO:3008564	OXA-1146	OXA beta-lactamase;OXA-48-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP158703.1|+|0-807|ARO:3008565|OXA-1147	807	ARO:3008565	OXA-1147	OXA beta-lactamase;OXA-10-like beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|DAHLVQ010000131.1|+|363-1164|ARO:3008566|OXA-1148	801	ARO:3008566	OXA-1148	OXA beta-lactamase;OXA-10-like beta-lactamase	cephalosporin;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|CP102780.1|-|4595946-4596825|ARO:3008567|OXA-1149	879	ARO:3008567	OXA-1149	OXA beta-lactamase;OXA-62-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP297830.1|+|0-822|ARO:3008568|OXA-1150	822	ARO:3008568	OXA-1150	OXA beta-lactamase;OXA-213-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP297832.1|+|0-822|ARO:3008569|OXA-1151	822	ARO:3008569	OXA-1151	OXA beta-lactamase;OXA-213-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|OP626812.1|+|0-879|ARO:3008570|OXA-1152	879	ARO:3008570	OXA-1152	OXA beta-lactamase;OXA-62-like beta-lactamase	carbapenem;penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|LC732273.1|+|0-795|ARO:3008571|OXA-1153	795	ARO:3008571	OXA-1153	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|LC732548.1|+|0-795|ARO:3008572|OXA-1154	795	ARO:3008572	OXA-1154	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
gb|LC732549.1|+|0-795|ARO:3008573|OXA-1155	795	ARO:3008573	OXA-1155	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|LC732550.1|+|0-795|ARO:3008574|OXA-1156	795	ARO:3008574	OXA-1156	OXA beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gb|LC732551.1|+|0-795|ARO:3008575|OXA-1157	795	ARO:3008575	OXA-1157	OXA beta-lactamase;OXA-12-like beta-lactamase	penicillin beta-lactam	antibiotic inactivation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
